cons_12m,cons_gas_12m,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_peak,margin_gross_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,channel_sales,has_gas,month_activ,day_activ,month_modif_prod,day_modif_prod,day_renewal,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,peak_diff_dec_january_energy,peak_diff_dec_january_power,midpeak_diff_dec_january_energy,churn
3867,0,578.98,579,0.0,20.26,0.0,30.22,1,52.31,6,13.2,4.4432497878788165e-06,0.0,2.94545456505995e-13,0.0,3.318240666666617e-06,0.0,0.0,4,0,3,3,3,3,6,-0.0034180000000000044,-1.1999999998124622e-06,0.0,0.0,0.0,0
2503923,475413,8366.56,8329,0.0,134.2,0.1000149999999999,17.28,2,1013.72,3,17.320999999999998,1.6681051174242586e-05,4.171411174242385e-06,3.4363636433613887e-12,1.848000001321932e-12,1.1100320166666693e-05,2.89676016666666e-06,4.860000000000553e-10,5,1,2,1,2,1,2,-0.0072730000000000156,3.600000006542814e-06,-0.0032929999999998932,-2.640000001719045e-06,0.0026230000000000003,0
2584,0,389.81,284,0.0,15.2,0.0,29.5,1,37.14,5,13.856,4.6089739090909e-06,0.0,0.606060848484876,0.0,3.01065719999996e-06,0.0,0.0,4,0,10,25,6,28,29,-0.0036479999999999846,2.0000004000000047,0.0,0.0,0.0,1
68403,0,6875.97,6809,0.0,131.75,0.09781,2.64,1,645.18,11,40.59,0.0012691144397878,0.0008770500324469,0.0022117377459816,0.000796268243448,1.3275454300000006e-05,3.1443794666666697e-06,2.7642299999996506e-08,0,0,11,15,11,15,17,-0.010492999999999988,0.16291560000000516,-0.004812000000000011,0.09774935999999812,-0.00044699999999989193,0
11448,0,1015.6,990,0.0,131.38,0.101397,20.64,1,124.2,5,19.8,3.149084727272681e-05,1.3659089696969755e-05,3.4363636433613887e-12,1.848000001321932e-12,1.1010730666666644e-05,2.8731839999999897e-06,4.860000000001303e-10,5,0,12,21,5,24,23,-0.012182999999999902,3.600000006542814e-06,-0.008207000000000006,-2.640000001719045e-06,-0.0041090000000000015,0
4733,0,717.57,0,0.0,8.02,0.0,25.18,1,93.01,6,11.0,5.36669481060609e-06,0.0,0.0064647208082943,0.0,3.318240666666617e-06,0.0,0.0,4,0,3,18,3,18,19,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,0
155441,0,975.7,0,0.0,19.44,0.0,24.42,1,92.76,3,13.2,3.809188446969568e-06,0.0,0.008380216266894,0.0,3.318240666666697e-06,0.0,0.0,4,0,5,3,5,3,4,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,1
67955,0,2038.27,4846,0.0,144.24,0.098262,29.76,1,199.7,6,47.62,6.463977147727279e-05,2.210153384090904e-05,1.1113175086469484,49.514439371461386,8.373231999999982e-06,1.7547569666665909e-06,4.63510786666669e-06,4,0,8,1,7,10,2,-0.007224999999999995,0.16291560000000516,-0.0023279999999999967,0.09774935999999812,0.0035550000000000026,0
15609,0,717.98,0,0.0,6.28,0.0,23.91,1,74.82,3,14.49,4.954129545454608e-06,0.0,0.2345788106999997,0.0,5.835670000000061e-06,0.0,0.0,2,0,11,27,11,27,27,0.0004180000000000017,1.6777799999999985,0.0,0.0,0.0,0
21976,0,588.04,0,0.0,45.98,0.099548,20.49,1,73.57,5,17.25,1.991650142424244e-05,4.913017174242422e-06,0.0205217495681889,0.0154861639052734,1.2847515866666698e-05,3.1238089666666583e-06,7.299376666666777e-08,4,0,11,2,10,31,4,-0.009908000000000014,0.4962492000000083,-0.004226999999999995,0.4310829599999977,0.00013799999999999923,0
1751,0,260.93,0,0.0,9.54,0.0,12.3,1,25.37,6,10.35,3.573925787878575e-06,0.0,0.0076619559755671,0.0,2.3698414666665637e-06,0.0,0.0,0,0,8,24,8,24,25,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
5381,0,805.71,0,0.0,19.35,0.0,18.12,1,65.37,6,10.392,1.0957027636363586e-05,0.0,0.4132180885007047,0.0,5.716525066666657e-06,0.0,0.0,4,0,10,15,8,26,16,-0.006877999999999995,1.6777787999999987,0.0,0.0,0.0,0
27604,0,4079.17,0,0.0,19.07,0.0,2.8,1,323.56,5,10.39,8.264025787878966e-06,0.0,3.490909143860595e-13,0.0,6.1045446666668205e-06,0.0,0.0,4,0,12,14,11,1,16,-0.006766000000000105,-1.1999999998124622e-06,0.0,0.0,0.0,0
11327,0,1705.76,2268,0.0,16.58,0.0,29.76,1,153.9,6,13.2,5.551029424242396e-06,0.0,3.8181818111259284e-13,0.0,3.318240666666697e-06,0.0,0.0,4,0,1,18,1,18,19,-0.005149999999999988,-1.1999999998124622e-06,0.0,0.0,0.0,0
8275,0,801.23,0,0.0,10.03,0.087899,23.65,1,97.68,6,10.35,5.723654151515101e-06,2.667687272727265e-07,0.0064647208082943,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,5,0,3,5,3,5,6,-0.0046700000000000075,0.17777879999999868,0.0005280000000000007,0.0,0.0,0
151209,16958,5323.25,3538,0.0,0.0,0.1000149999999999,35.59,2,540.91,4,39.83,1.890748784090902e-05,5.626396606060613e-06,0.0,0.0,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,7,1,3,8,6,26,9,-0.0072690000000000116,0.0,-0.0032900000000000013,0.0,0.0026340000000000113,1
248269,0,2840.61,5139,0.0,16.26,0.084198,17.13,1,228.66,6,10.35,5.878782424242373e-06,2.032437878787916e-07,0.0083801936403809,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,5,0,5,4,5,4,5,-0.004739999999999994,0.17777879999999868,0.0004839999999999983,0.0,0.0,0
5731448,0,8269.3,0,0.0,16.59,0.0,16.66,1,647.52,5,13.2,5.051991477272771e-06,0.0,0.0,0.0,3.1755375000000318e-06,0.0,0.0,5,0,7,20,7,20,24,-0.004365000000000008,0.0,0.0,0.0,0.0,0
1206,0,182.57,194,0.0,16.37,0.0,33.12,1,20.93,6,13.2,5.239816999999945e-06,0.0,0.0,0.0,3.318240666666617e-06,0.0,0.0,0,0,2,11,6,27,12,-0.002831,0.0,0.0,0.0,0.0,0
3079,0,460.88,253,0.0,15.03,0.0,32.88,1,48.19,6,13.15,8.861705840909067e-06,0.0,3.8181818111259284e-13,0.0,7.235341766666749e-06,0.0,0.0,4,0,1,4,11,18,11,-0.009187,-1.1999999998124622e-06,0.0,0.0,0.0,0
622928,0,7018.25,11631,0.0,132.13,0.093746,13.29,1,866.05,6,19.35,3.8308870454545486e-05,1.4585916060606093e-05,0.0070375170099823,0.0025335061235934,1.1100320166666444e-05,2.896760166666548e-06,4.860000000000553e-10,5,0,5,19,5,19,20,-0.012908000000000003,0.16291560000000516,-0.008010000000000003,0.09774935999999812,-0.002127000000000004,0
24368,8369,3240.23,0,30.0,118.24,0.1363359999999999,43.76,3,197.79,3,15.935,0.0003486494771742,0.0002360023380833,0.084374957119638,0.0739022921121603,1.1100320166666767e-05,2.896760166666692e-06,4.860000000000553e-10,2,1,2,21,7,27,23,0.03493299999999999,0.6629160000000098,0.030083,0.5977497599999992,0.024954000000000004,0
4166,34369,628.49,0,0.0,14.81,0.0,23.04,2,69.99,5,13.2,4.242075818181815e-06,0.0,0.4265066234949255,0.0,3.01065720000002e-06,0.0,0.0,0,1,10,28,10,28,29,-0.003044999999999992,1.6777787999999987,0.0,0.0,0.0,0
1357,0,203.52,0,0.0,0.0,0.0,18.62,1,18.94,6,13.2,3.7625766287878606e-06,0.0,0.0083802421258029,0.0,2.3650481666666317e-06,0.0,0.0,4,0,7,1,7,1,4,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
16937,0,606.56,731,0.0,15.69,0.0,23.76,1,61.27,6,10.392,6.073534151515051e-06,0.0,3.8181818111259284e-13,0.0,3.318240666666697e-06,0.0,0.0,2,0,3,1,3,1,9,-0.005149999999999988,-1.1999999998124622e-06,0.0,0.0,0.0,0
16072,0,2363.54,5501,0.0,19.57,0.0,29.76,1,184.06,3,13.2,5.060388787878875e-06,0.0,3.490909143860595e-13,0.0,3.318240666666697e-06,0.0,0.0,2,0,2,4,2,4,5,-0.0041110000000000035,-1.1999999998124622e-06,0.0,0.0,0.0,0
14139,0,0.0,0,0.0,0.0,0.0,29.76,1,146.7,9,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,30,1,30,4,0.0,0.0,0.0,0.0,0.0,0
297901,0,553.94,555,0.0,144.98,0.091858,0.0,1,35.7,4,26.32,1.7659600265151077e-05,4.608482083333329e-06,0.0,0.0,1.110032016666638e-05,2.89676016666666e-06,4.85999999998534e-10,4,0,5,29,3,26,29,-0.00816099999999989,0.0,-0.004168999999999992,0.0,-5.399999999990135e-05,0
3400,9743,503.76,552,0.0,0.0,0.0,24.4,4,47.02,6,15.0,3.954232628787762e-06,0.0,0.0086196471385641,0.0,3.318240666666617e-06,0.0,0.0,4,1,6,1,4,29,14,-0.0040029999999998955,0.17777879999999868,0.0,0.0,0.0,0
4739,0,696.01,0,0.0,18.37,0.0,22.89,1,56.76,3,13.856,9.30036442424244e-06,0.0,0.004788720868712,0.0,6.113669999999975e-06,0.0,0.0,4,0,12,13,11,1,14,-0.007350999999999996,0.17777879999999868,0.0,0.0,0.0,1
11829,230694,1489.96,0,0.0,0.0,0.08638,3.7,2,94.07,6,13.856,5.679116969696931e-06,1.503432954545008e-07,3.490909143860595e-13,0.0,3.569730666666668e-06,9.45014999999719e-08,0.0,5,1,12,10,12,10,11,-0.004627999999999993,-1.1999999998124622e-06,-0.0007529999999998926,0.0,0.0,0
1028195,0,93.52,8,0.0,253.15,0.1000149999999999,42.48,1,13.62,5,17.0,5.533649862878799e-05,3.1985703295454487e-05,1.043146844915112,49.765258290323885,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,5,0,2,1,8,1,9,-0.006689000000000014,0.0,-0.002709999999999907,0.0,0.0032140000000000085,0
1696,0,254.63,0,0.0,18.54,0.0,27.44,1,25.93,6,13.2,4.442241545454527e-06,0.0,0.7185947545389774,0.0,2.9870699999999604e-06,0.0,0.0,0,0,10,20,10,20,23,-0.0033959999999999824,2.1777792000000034,0.0,0.0,0.0,0
6628,0,995.03,0,0.0,15.88,0.0,24.06,1,94.17,4,10.392,4.869239151515134e-06,0.0,0.2345786886799816,0.0,3.1905338666666243e-06,0.0,0.0,4,0,10,13,4,3,4,-0.0033959999999999824,1.6777787999999987,0.0,0.0,0.0,1
158766,0,7650.72,7348,0.0,131.5,0.093976,28.17,1,628.2,4,31.5,3.744612426515151e-05,1.683621742424237e-05,3.4363636433613887e-12,1.848000001321932e-12,1.1100320166666611e-05,2.896760166666644e-06,4.860000000000553e-10,4,0,1,10,3,11,11,-0.013853000000000004,3.600000006542814e-06,-0.00932599999999989,-2.640000001719045e-06,-0.0014389999999999958,1
12423,0,1250.73,1086,0.0,118.6,0.099665,13.78,1,161.6,3,20.0,6.148606808333296e-05,4.715141311363653e-05,1.1113172712318324,49.51443841351843,0.0001199809769666,6.284114069999997e-05,0.0009407638291,4,0,9,30,8,27,30,-0.013258999999999896,0.16291560000000516,-0.007578000000000112,0.09774935999999812,-0.0032139999999999946,0
2843,0,426.0,0,0.0,19.14,0.0,16.92,1,42.27,3,10.392,4.430485151515164e-06,0.0,0.0,0.0,3.318240666666697e-06,0.0,0.0,6,0,6,3,2,10,23,-0.004016999999999993,0.0,0.0,0.0,0.0,0
8807,552,938.89,1462,0.0,6.88,0.0,15.72,2,82.24,6,13.2,3.573925787878575e-06,0.0,0.0076619430461661,0.0,2.3698414666665637e-06,0.0,0.0,0,1,8,26,8,26,27,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
13368,0,441.85,0,0.0,18.37,0.0,21.52,1,43.66,4,13.2,4.001166969696951e-06,0.0,0.0086196859268398,0.0,3.318240666666617e-06,0.0,0.0,4,0,6,20,6,20,23,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
2987,0,446.31,562,0.0,17.04,0.0,27.28,1,34.02,4,13.856,9.263442242424213e-06,0.0,2.94545456505995e-13,0.0,7.245619866666591e-06,0.0,0.0,4,0,12,10,10,30,11,-0.007342999999999988,-1.1999999998124622e-06,0.0,0.0,0.0,0
5882,0,877.91,0,0.0,16.06,0.0,19.2,1,83.06,7,10.392,3.809188446969568e-06,0.0,0.0083802388933848,0.0,3.318240666666697e-06,0.0,0.0,0,0,5,21,5,21,29,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
249091,0,2918.22,2133,0.0,131.42,0.086225,24.52,1,218.06,6,13.2,5.06766242424242e-06,5.413357196969748e-07,0.0076618913283488,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,5,0,6,11,6,11,19,-0.00415299999999999,0.17777879999999868,0.0010720000000000035,0.0,0.0,0
4665,0,679.64,495,0.0,13.81,0.0,21.48,1,77.69,4,10.392,4.479342060606065e-06,0.0,0.0064647208082943,0.0,3.3182406666666808e-06,0.0,0.0,4,0,4,2,4,11,12,-0.0004880000000000162,0.17777879999999868,0.0,0.0,0.0,0
3696,17577,486.13,507,0.0,48.48,0.087899,22.96,4,45.06,6,11.1,5.738446424242413e-06,2.558511136363673e-07,0.0076618913283488,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,0,1,4,8,4,8,12,-0.0046700000000000075,0.17777879999999868,0.0005280000000000007,0.0,0.0,0
6207104,41532,4448.34,4633,0.0,126.77,0.098837,10.02,2,453.67,5,16.0,1.6444611174242435e-05,2.7590520833333404e-06,0.0064341946332547,0.0023163953769751,1.0351424166666688e-05,1.917144166666672e-06,2.4115046666666737e-06,5,1,3,11,3,11,11,-0.007801000000000002,0.16291560000000516,-0.002904000000000004,0.09774935999999812,0.0029799999999999965,0
4048,0,603.15,0,0.0,16.25,0.0,18.62,1,55.68,7,13.2,3.1067614772725324e-06,0.0,0.008380258287567,0.0,1.952821499999892e-06,0.0,0.0,0,0,7,23,7,23,27,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
11618,0,1205.36,3815,0.0,16.22,0.084066,4.86,1,89.19,6,10.392,1.1767952333333367e-05,2.3471232954543835e-06,0.0026337945385634,0.0,7.697671066666628e-06,1.510537499999906e-06,0.0,4,0,11,27,9,20,29,-0.005310000000000009,0.17777879999999868,-0.0025169999999998943,0.0,0.0,0
9636,0,661.55,0,0.0,16.69,0.0,18.12,1,62.96,6,10.392,5.5354482424242295e-06,0.0006089452740833,0.2345787191850207,0.0,3.827261866666624e-06,0.0012178905481666,0.0,0,0,10,30,10,30,1,-0.0033959999999999824,1.6777787999999987,0.0,0.0,0.0,0
8190,0,839.88,3072,0.0,143.6,0.103487,39.14,1,77.6,6,17.25,1.5457422424242437e-05,3.7207544469697063e-06,0.0054289416934153,0.0019544190096292,1.1100320166666622e-05,2.896760166666666e-06,4.859999999979744e-10,7,0,3,22,3,22,23,-0.006756000000000012,0.16291560000000516,-0.0028650000000000064,0.09774935999999812,0.002923000000000009,0
6175,0,862.63,0,0.0,13.88,0.089695,14.64,1,69.03,5,10.392,2.3609769696969795e-06,1.3316123863636248e-06,0.0083802421258029,0.0,1.4840426666666707e-06,8.370134999999943e-07,0.0,4,0,7,21,7,21,22,-0.0029840000000000144,0.17777879999999868,0.002240999999999993,0.0,0.0,0
1980763,162510,5144.06,0,0.0,12.75,0.0860269999999999,0.12,2,430.82,5,15.0,5.679116969696931e-06,1.5034329545454662e-07,0.0,0.0,3.569730666666668e-06,9.450150000000093e-08,0.0,4,1,10,9,10,9,4,-0.004627999999999993,0.0,-0.0007530000000000037,0.0,0.0,0
7853,0,803.84,1309,0.0,131.37,0.1000149999999999,42.12,2,86.17,4,16.88,1.6931583477272738e-05,4.325510333333314e-06,3.4363636433613887e-12,1.848000001321932e-12,1.1100320166666693e-05,2.89676016666666e-06,4.860000000000553e-10,0,1,1,9,1,9,10,-0.006692999999999991,3.600000006542814e-06,-0.002715999999999996,-2.640000001719045e-06,0.0032009999999999955,0
7065,0,1340.57,0,28.0,6.66,0.0,36.72,1,130.38,4,11.3,4.966243969696963e-06,0.0,3.490909143860595e-13,0.0,3.318240666666617e-06,0.0,0.0,4,0,2,16,12,17,9,-0.003034000000000009,-1.1999999998124622e-06,0.0,0.0,0.0,1
4694,0,709.83,0,0.0,16.54,0.0,22.89,1,73.68,5,13.85,5.2790192424242304e-06,0.0,2.94545456505995e-13,0.0,3.318240666666697e-06,0.0,0.0,0,0,11,30,11,30,1,-0.004461999999999994,-1.1999999998124622e-06,0.0,0.0,0.0,0
16061,0,1391.15,1784,0.0,12.3,0.084198,24.0,1,113.38,4,14.49,5.878782424242373e-06,2.032437878787916e-07,0.0083802388933848,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,2,0,5,17,5,17,20,-0.004739999999999994,0.17777879999999868,0.0004839999999999983,0.0,0.0,0
14780,0,1590.11,0,0.0,17.99,0.080438,6.45,1,70.79,3,13.856,1.1904791424242108e-05,2.585996265151512e-06,0.0047887273333853,0.0,8.877659466666469e-06,3.18038576666675e-06,0.0,4,0,10,20,9,19,9,-0.005713999999999886,0.17777879999999868,-0.0015309999999999074,0.0,0.0,0
1980763,162510,9715.77,8662,0.0,178.3,0.09781,8.40000000000001,2,917.16,5,50.0,2.2520548265151382e-05,5.239752204545486e-06,0.0040213316592871,0.001447764706504,1.508804016666669e-05,3.3644354999999995e-06,4.450199999999447e-08,4,1,10,12,10,18,19,-0.010492999999999988,0.16291560000000516,-0.004812000000000011,0.09774935999999812,-0.00044699999999989193,0
158846,0,767.64,603,0.0,131.76,0.1000149999999999,34.01,1,81.26,5,15.001,1.4800567515151491e-05,3.55248142424242e-06,0.0054289416934153,0.0019544190096292,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,5,0,2,21,2,21,17,-0.006191999999999989,0.16291560000000516,-0.0023019999999999985,0.09774935999999812,0.003487000000000004,0
2635,0,348.74,0,0.0,16.42,0.088444,20.54,1,26.88,3,10.392,5.679116969696969e-06,1.5034329545454662e-07,3.8181818111259284e-13,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,7,0,8,7,12,23,28,-0.004627999999999993,-1.1999999998124622e-06,-0.0007530000000000037,0.0,0.0,0
41078,0,4299.7,0,0.0,118.59,0.099419,53.07,1,566.27,3,50.0,1.4498355424242454e-05,2.570332810606073e-06,0.0070375170099823,0.0025335061235934,1.110032016666668e-05,2.896760166666666e-06,4.860000000000553e-10,4,0,5,23,4,29,31,-0.007221000000000005,0.16291560000000516,-0.0023240000000000066,0.09774935999999812,0.0035599999999999937,0
6479,4168,934.81,395,0.0,6.93,0.0,10.66,3,72.17,7,11.0,3.0474821515151665e-06,0.0,0.0076619430461661,0.0,2.1548526666666754e-06,0.0,0.0,5,1,4,13,9,24,28,-0.00301499999999999,0.17777879999999868,0.0,0.0,0.0,0
33595,0,2164.92,3668,0.0,17.23,0.0,11.42,1,161.64,6,13.2,6.525254083333376e-06,0.0,0.0064647595967453,0.0,2.830210166666665e-06,0.0,0.0,0,0,9,9,7,12,10,-0.004938999999999999,0.17777879999999868,0.0,0.0,0.0,0
12100,0,0.0,0,0.0,0.0,0.0,22.12,1,78.35,9,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12,14,12,14,21,0.0,0.0,0.0,0.0,0.0,0
1609,0,241.79,0,0.0,16.8,0.0,16.84,1,33.8,6,10.35,3.7625766287878606e-06,0.0,0.0083802421258029,0.0,2.3650481666666317e-06,0.0,0.0,2,0,6,30,6,30,4,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
16580,0,2446.06,0,0.0,10.08,0.0,19.08,1,221.65,3,11.5,4.24700833333336e-06,0.0,0.008380216266894,0.0,3.318240666666697e-06,0.0,0.0,4,0,5,15,5,15,18,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.0,0
642,594540,96.42,0,0.0,16.61,0.0,21.09,2,10.62,4,10.392,2.1250483719697013e-05,0.0,0.3333334666666815,0.0,1.3433172166666737e-05,0.0,0.0,5,1,11,21,9,20,22,-0.008290999999999993,2.0000004000000047,0.0,0.0,0.0,0
113527,0,244.08,100,0.0,21.3,0.0,21.52,1,21.44,7,13.2,3.466153151514959e-06,0.0,0.0086196471385641,0.0,3.318240666666697e-06,0.0,0.0,4,0,6,24,6,24,26,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
14828,0,122.74,0,0.0,15.11,0.0,12.82,1,10.25,10,13.2,3.0474821515151665e-06,0.0,0.0076619430461661,0.0,2.1548526666666754e-06,0.0,0.0,0,0,10,31,9,19,20,-0.00301499999999999,0.17777879999999868,0.0,0.0,0.0,0
104573,29703,7355.2,6448,0.0,0.0,0.096984,30.55,2,703.41,5,63.8,1.9166213181818145e-05,3.447827727272732e-06,0.0070374281488908,0.0025335452243934,1.2047334000000016e-05,2.1672059999999974e-06,8.648806666666682e-07,4,1,7,15,7,15,16,-0.008501999999999996,0.16291560000000516,-0.003605999999999998,0.09774935999999812,0.0022780000000000022,0
242560,0,22135.76,15763,0.0,386.05,0.095673,0.24,1,1162.6,7,155.0,8.81089735606065e-06,3.340459090909073e-06,9.167454552230499e-12,7.392000005287729e-12,5.5970041666666615e-06,1.6172041666666482e-06,0.0,0,0,3,26,3,26,24,-0.0007489999999999997,5.880000003344321e-06,0.0016499999999999987,-5.28000000343809e-06,0.004565,1
6951,3271,597.66,0,0.0,16.77,0.0,21.52,2,59.4,3,13.2,4.001166969696951e-06,0.0,0.0086196471385641,0.0,3.318240666666617e-06,0.0,0.0,4,1,6,14,11,1,23,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,1
2172972,440233,2673.04,1865,0.0,134.68,0.100572,15.24,2,332.67,6,19.8,1.610700954545446e-05,2.2268495454545565e-06,0.0070374281488908,0.0025335452243934,1.0124406e-05,1.3997339999999911e-06,1.4870281666666569e-06,5,1,7,27,7,27,28,-0.007793999999999995,0.16291560000000516,-0.002897999999999998,0.09774935999999812,0.0029870000000000035,0
1394,0,204.43,421,0.0,17.48,0.0,24.42,1,14.76,4,13.2,3.4168266363635267e-06,0.0006089452740833,0.008380216266894,0.0,3.318240666666697e-06,0.0,0.0,7,0,6,19,5,23,9,-0.0030829999999998914,0.17777879999999868,0.0,0.0,0.0,0
81,0,12.23,0,0.0,142.25,0.0,33.12,1,1.33,6,13.2,5.815867727272754e-06,0.0,3.490909143860595e-13,0.0,3.318240666666697e-06,0.0,0.0,0,0,7,1,7,1,16,-0.005149999999999988,-1.1999999998124622e-06,0.0,0.0,0.0,1
122042,0,4093.01,3055,0.0,131.74,0.098841,25.92,1,487.74,3,17.320999999999998,1.925794333333321e-05,3.908771174242246e-06,0.0,0.0,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,4,0,5,1,4,29,2,-0.008877999999999997,0.0,-0.0038909999999999084,0.0,0.002121999999999999,1
12982,0,1908.05,0,0.0,19.79,0.0,19.18,1,162.31,7,10.35,5.458450969696974e-06,0.0,0.0076618913283488,0.0,3.3182406666666808e-06,0.0,0.0,0,0,4,15,3,9,16,-0.005261000000000016,0.17777879999999868,0.0,0.0,0.0,0
4870,0,730.51,1276,0.0,18.34,0.0,24.2,1,58.22,6,13.856,4.442241545454527e-06,0.0,0.4265067455152017,0.0,2.9870699999999604e-06,0.0,0.0,0,0,10,28,10,28,29,-0.0033959999999999824,1.6777787999999987,0.0,0.0,0.0,0
4566,0,675.81,1411,0.0,19.05,0.0,21.52,1,62.6,6,13.2,5.357357356060453e-06,0.0,0.0086196471385641,0.0,3.318240666666697e-06,0.0,0.0,4,0,6,26,4,29,4,-0.005163999999999891,0.17777879999999868,0.0,0.0,0.0,0
1112034,0,3263.46,2899,0.0,134.27,0.100572,19.92,1,393.85,6,16.5,1.6784650022727336e-05,3.394407477272689e-06,0.0064343012662695,0.0023163484558568,1.110032016666668e-05,2.89676016666666e-06,4.860000000000553e-10,5,0,4,23,4,23,24,-0.007793999999999995,0.16291560000000516,-0.002897999999999998,0.09774935999999812,0.0029870000000000035,0
8751,0,440.75,673,0.0,131.72,0.100123,30.9,1,48.56,6,19.8,1.878320024242427e-05,4.400378083333331e-06,0.0366212516372072,0.0297755414268481,1.1962227466666693e-05,2.797092966666662e-06,9.703746666666336e-08,4,0,11,6,11,6,9,-0.009328000000000017,0.6629160000000098,-0.0036469999999999975,0.5977497599999992,0.0007179999999999964,0
9206,0,302.46,140,0.0,29.04,0.0,16.92,1,30.82,4,10.392,4.001166969696951e-06,0.0,0.0086196471385641,0.0,3.318240666666617e-06,0.0,0.0,4,0,6,14,6,14,23,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
9456,0,978.31,884,0.0,132.52,0.100123,33.28,1,112.67,4,25.0,2.0584023840909256e-05,4.707328810606091e-06,0.037312345761546,0.0281566146172079,1.1775264266666643e-05,2.586643199999992e-06,4.832028000000042e-07,0,0,10,11,5,24,12,-0.009328000000000017,0.4962492000000083,-0.0036469999999999975,0.4310829599999977,0.0007179999999999964,0
3926060,1959386,10860.81,9486,0.0,20.03,0.084198,24.52,2,738.51,3,13.2,5.839229454545456e-06,2.3903244696969906e-07,0.0076618913283488,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,4,1,4,4,4,4,5,-0.004739999999999994,0.17777879999999868,0.0004839999999999983,0.0,0.0,0
1161,0,174.33,0,0.0,16.64,0.0,27.99,1,16.57,6,13.8,4.869239151515134e-06,0.0,0.3952271704309529,0.0,3.1905338666666243e-06,0.0,0.0,5,0,11,12,11,12,13,-0.0033959999999999824,2.1777792000000034,0.0,0.0,0.0,0
33927,0,3386.6,3120,0.0,144.02,0.095498,0.88,1,234.51,6,20.785,2.5318600242424348e-05,9.44761309090931e-06,3.4363636433613887e-12,1.848000001321932e-12,1.7976324266666614e-05,8.00027520000025e-06,3.232662000000003e-06,4,0,12,22,11,18,23,-0.011596000000000009,3.600000006542814e-06,-0.007620000000000099,-2.640000001719045e-06,-0.0035219999999999974,0
22850,919,3386.06,3599,0.0,19.91,0.0,6.15,2,308.62,3,13.15,4.637289696969687e-06,0.0,0.0026337945385634,0.0,3.487284266666624e-06,0.0,0.0,7,1,11,19,11,19,20,-0.0022240000000000038,0.17777879999999868,0.0,0.0,0.0,0
4573,0,0.0,0,0.0,0.0,0.0,14.26,1,129.37,9,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15,1,15,21,0.0,0.0,0.0,0.0,0.0,0
3760,7037,559.07,667,0.0,23.13,0.0,13.26,2,55.42,3,10.392,4.775758810606049e-06,0.0,0.1155970655146803,0.0,3.231378566666692e-06,0.0,0.0,5,1,11,23,11,23,24,-0.003044999999999992,1.177779600000001,0.0,0.0,0.0,0
11634,0,1715.55,3869,0.0,0.0,0.0,15.96,1,140.32,4,15.0,5.990505787878775e-06,0.0006089452740833,0.0083802744493089,0.0,2.965926666666736e-07,0.0012178905481666,0.0,4,0,7,13,8,4,6,-0.004855999999999999,0.17777879999999868,0.0,0.0,0.0,1
